# Date of fit: 10-Aug-2014 19:44:32
# Who did the fit: Byeongdu
# Computer name: LEELATITUDE
# fit parameter ============= 
r0 626.22300000 1 325.00000000 975.00000000
sig0 51.17920000 1 0.00000000 80.00000000
I0 0.00000000 1 0.00000000 0.00000000
r1 100.00000000 0 NaN NaN
sig1 10.00000000 0 NaN NaN
I1 0.00000000 0 NaN NaN
D 100.00000000 0 NaN NaN
vf 0.00000000 0 NaN NaN
powI 0.00000000 1 0.00000000 0.00000000
PorodExp -4.00000000 0 NaN NaN
poly1 -0.00097779 1 -0.01781250 0.00750000
poly2 0.00000000 1 0.00000000 0.00000000
poly3 0.00000000 0 NaN NaN
poly4 0.00000000 0 NaN NaN
# data ====================== 
0.01476237 3.55293629 3.61797740
0.01482222 3.55765337 3.60469470
0.01488208 3.56068078 3.60485310
0.01494194 3.56271550 3.57332530
0.01500180 3.56353871 3.57925560
0.01506166 3.56302178 3.59432680
0.01512152 3.56157180 3.60437810
0.01518138 3.55847705 3.61623620
0.01524123 3.55432386 3.61065370
0.01530109 3.54926350 3.59812170
0.01536095 3.54204682 3.58967840
0.01542081 3.53461239 3.55211950
0.01548067 3.52545450 3.52298970
0.01554053 3.51472964 3.54213380
0.01560039 3.50401442 3.52492890
0.01566024 3.49065448 3.49662530
0.01572010 3.47678793 3.49658200
0.01577996 3.46246192 3.42561180
0.01583982 3.44553518 3.42247970
0.01589968 3.42860884 3.43594010
0.01595954 3.41045339 3.36037280
0.01601939 3.39058143 3.32035390
0.01607925 3.37070983 3.31173390
0.01613911 3.34906269 3.31195950
0.01619897 3.32640012 3.26936580
0.01625883 3.30349492 3.24554270
0.01631869 3.27892720 3.26055090
0.01637855 3.25369035 3.25308060
0.01643841 3.22788184 3.18320410
0.01649826 3.20079232 3.14556650
0.01655812 3.17319476 3.13792810
0.01661798 3.14483667 3.10680620
0.01667784 3.11545034 3.09003640
0.01673770 3.08556871 3.03047970
0.01679756 3.05507684 2.98428050
0.01685742 3.02375749 2.93063190
0.01691727 2.99187526 2.92621230
0.01697713 2.95952475 2.88542640
0.01703699 2.92657683 2.85842170
0.01709685 2.89300220 2.82537760
0.01715671 2.85909702 2.75903560
0.01721657 2.82466226 2.72169260
0.01727643 2.78987187 2.73042360
0.01733628 2.75467392 2.68735960
0.01739614 2.71900693 2.62164230
0.01745600 2.68332389 2.59249280
0.01751586 2.64705033 2.57969230
0.01757572 2.61057160 2.50623160
0.01763558 2.57418395 2.49234240
0.01769543 2.53702357 2.46793370
0.01775529 2.50015500 2.45865930
0.01781515 2.46316839 2.37658250
0.01787501 2.42566714 2.35143870
0.01793487 2.38845268 2.29322510
0.01799473 2.35104624 2.28465830
0.01805459 2.31361573 2.23733820
0.01811445 2.27619242 2.21137440
0.01817430 2.23894961 2.15292910
0.01823416 2.20151192 2.11983220
0.01829402 2.16415183 2.09408940
0.01835388 2.12727768 2.06311000
0.01841374 2.09002822 2.00241250
0.01847360 2.05321097 1.96246260
0.01853346 2.01666648 1.91447980
0.01859331 1.97992367 1.89765420
0.01865317 1.94378898 1.85275770
0.01871303 1.90774813 1.82560630
0.01877289 1.87180276 1.80001490
0.01883275 1.83639351 1.73224450
0.01889261 1.80112227 1.68658670
0.01895247 1.76613695 1.67371070
0.01901232 1.73157323 1.62269710
0.01907218 1.69731912 1.61038980
0.01913204 1.66340087 1.57443480
0.01919190 1.62984935 1.52751580
0.01925176 1.59662976 1.49363000
0.01931162 1.56393712 1.46927160
0.01937147 1.53162422 1.45659900
0.01943133 1.49967015 1.41267280
0.01949119 1.46821641 1.37517090
0.01955105 1.43713468 1.33671970
0.01961091 1.40656934 1.29242080
0.01967077 1.37650179 1.28517580
0.01973063 1.34667894 1.23871020
0.01979049 1.31771745 1.19680130
0.01985034 1.28898252 1.16706930
0.01991020 1.26070411 1.15155310
0.01997006 1.23326514 1.11791910
0.02002992 1.20584683 1.10776110
0.02008978 1.17934184 1.08390700
0.02014964 1.15328830 1.04132520
0.02020950 1.12732599 1.01251110
0.02026935 1.10260806 1.01092300
0.02032921 1.07791232 0.96293140
0.02038907 1.05383450 0.95260770
0.02044893 1.03052935 0.95550750
0.02050879 1.00723402 0.92336365
0.02056865 0.98505012 0.89849427
0.02062850 0.96316056 0.87467921
0.02068836 0.94155224 0.86029191
0.02074822 0.92097447 0.84906399
0.02080808 0.90054555 0.82759834
0.02086794 0.88071461 0.80771360
0.02092780 0.86160530 0.79197962
0.02098766 0.84274112 0.75030256
0.02104751 0.82454006 0.72429543
0.02110737 0.80692380 0.72298208
0.02116723 0.78968877 0.69484740
0.02122709 0.77302794 0.66458688
0.02128695 0.75689479 0.65717645
0.02134681 0.74124076 0.64683138
0.02140666 0.72603985 0.63483116
0.02146652 0.71130643 0.62691598
0.02152638 0.69718446 0.61152231
0.02158624 0.68345868 0.59514857
0.02164610 0.67017869 0.57134912
0.02170596 0.65740611 0.57345187
0.02176582 0.64505820 0.54847036
0.02182567 0.63321844 0.54134547
0.02188553 0.62172949 0.54097499
0.02194539 0.61066314 0.51953901
0.02200525 0.60022780 0.51453715
0.02206511 0.58991223 0.50722189
0.02212497 0.58025151 0.50766618
0.02218483 0.57097871 0.49260694
0.02224469 0.56180914 0.48710944
0.02230454 0.55345074 0.48564729
0.02236440 0.54523015 0.46014663
0.02242426 0.53720927 0.45540018
0.02248412 0.52999204 0.45145042
0.02254398 0.52277011 0.43736730
0.02260384 0.51593333 0.42528434
0.02266369 0.50965102 0.42486078
0.02272355 0.50336537 0.42648837
0.02278341 0.49759716 0.42431959
0.02284327 0.49219265 0.42070887
0.02290313 0.48678773 0.40731027
0.02296299 0.48196861 0.41702250
0.02302285 0.47736203 0.41950929
0.02308270 0.47282315 0.40283450
0.02314256 0.46880194 0.39228879
0.02320242 0.46489734 0.38666999
0.02326228 0.46116645 0.39482280
0.02332214 0.45784039 0.40098566
0.02338200 0.45461145 0.39022086
0.02344186 0.45159484 0.39612754
0.02350171 0.44882700 0.38053971
0.02356157 0.44624228 0.38584998
0.02362143 0.44382078 0.38214428
0.02368129 0.44155776 0.37627816
0.02374115 0.43951010 0.37886443
0.02380101 0.43758586 0.38676245
0.02386086 0.43580714 0.40052884
0.02392072 0.43418520 0.38791095
0.02398058 0.43269314 0.37398200
0.02404044 0.43132896 0.37852642
0.02410030 0.43002564 0.38452002
0.02416016 0.42892625 0.38064899
0.02422002 0.42787893 0.37646901
0.02427987 0.42684471 0.37599017
0.02433973 0.42608300 0.39267295
0.02439959 0.42523940 0.36907530
0.02445945 0.42448444 0.36757058
0.02451931 0.42392088 0.38408473
0.02457917 0.42325302 0.40331146
0.02463902 0.42272936 0.38744829
0.02469888 0.42225350 0.37700255
0.02475874 0.42175281 0.38398180
0.02481860 0.42133003 0.37691334
0.02487846 0.42094946 0.37619541
0.02493832 0.42056903 0.37812764
0.02499818 0.42015882 0.38089201
0.02505803 0.41985380 0.38307331
0.02511789 0.41949506 0.38572427
0.02517775 0.41909815 0.38595752
0.02523761 0.41882493 0.39798272
0.02529747 0.41840222 0.38677291
0.02535733 0.41801944 0.38471497
0.02541718 0.41769471 0.40330969
0.02547704 0.41721552 0.40363703
0.02553690 0.41680220 0.39059321
0.02559676 0.41636698 0.39627706
0.02565662 0.41582768 0.40160168
0.02571648 0.41530451 0.38870772
0.02577634 0.41474520 0.39569789
0.02583619 0.41413500 0.39794519
0.02589605 0.41348525 0.40793907
0.02595591 0.41277854 0.39627904
0.02601577 0.41203157 0.39024899
0.02607563 0.41123764 0.39236693
0.02613549 0.41038823 0.39697282
0.02619534 0.40949188 0.38864729
0.02625520 0.40851636 0.38399674
0.02631506 0.40750526 0.39371834
0.02637492 0.40647434 0.40683835
0.02643478 0.40528678 0.39225205
0.02649464 0.40412027 0.39765267
0.02655450 0.40288340 0.39276505
0.02661435 0.40151368 0.39362176
0.02667421 0.40019301 0.40118057
0.02673407 0.39872673 0.39814003
0.02679393 0.39719979 0.39540755
0.02685379 0.39570425 0.40115759
0.02691365 0.39401457 0.40785049
0.02697350 0.39233086 0.39878662
0.02703336 0.39059401 0.38944156
0.02709322 0.38874802 0.40105958
0.02715308 0.38690207 0.38796108
0.02721294 0.38493876 0.39901363
0.02727280 0.38292947 0.38555933
0.02733266 0.38092546 0.38775093
0.02739251 0.37874526 0.38438421
0.02745237 0.37657817 0.40170594
0.02751223 0.37438932 0.38184352
0.02757209 0.37203846 0.38129284
0.02763195 0.36973054 0.37330815
0.02769181 0.36734804 0.36142629
0.02775166 0.36485121 0.37007580
0.02781152 0.36239432 0.37266766
0.02787138 0.35983829 0.37806138
0.02793124 0.35722502 0.37937221
0.02799110 0.35459900 0.37330458
0.02805096 0.35190761 0.36337773
0.02811082 0.34918920 0.36648688
0.02817067 0.34642303 0.36165575
0.02823053 0.34361582 0.34849506
0.02829039 0.34077602 0.35323015
0.02835025 0.33789814 0.36803555
0.02841011 0.33499028 0.35617308
0.02846997 0.33204264 0.34593574
0.02852982 0.32909898 0.35073380
0.02858968 0.32608745 0.34183915
0.02864954 0.32304780 0.32852256
0.02870940 0.32005218 0.32942975
0.02876926 0.31694447 0.33152416
0.02882912 0.31386653 0.33460235
0.02888898 0.31079389 0.32639843
0.02894883 0.30763093 0.32749878
0.02900869 0.30453062 0.31193999
0.02906855 0.30138809 0.31241245
0.02912841 0.29822276 0.31095364
0.02918827 0.29508448 0.31445223
0.02924813 0.29190733 0.30614132
0.02930798 0.28874384 0.30319664
0.02936784 0.28558039 0.30291927
0.02942770 0.28241735 0.30251391
0.02948756 0.27924207 0.28669689
0.02954742 0.27608687 0.29222318
0.02960728 0.27294047 0.28539992
0.02966713 0.26976683 0.27700430
0.02972699 0.26666730 0.27749159
0.02978685 0.26352493 0.28072382
0.02984671 0.26038540 0.28616166
0.02990657 0.25732978 0.28011394
0.02996643 0.25421618 0.27084457
0.03002628 0.25114058 0.25580189
0.03008614 0.24812403 0.25277602
0.03014600 0.24507502 0.26182223
0.03020586 0.24207315 0.25110995
0.03026572 0.23909447 0.25088844
0.03032558 0.23612619 0.23802053
0.03038543 0.23320542 0.24241724
0.03044529 0.23029790 0.23804093
0.03050515 0.22741181 0.24340522
0.03056501 0.22457026 0.23316631
0.03062487 0.22174858 0.22262517
0.03068473 0.21896755 0.21814730
0.03074459 0.21621815 0.21362615
0.03080444 0.21346949 0.21370487
0.03086430 0.21080466 0.20378448
0.03092416 0.20815340 0.20669079
0.03098402 0.20551091 0.19956999
0.03104388 0.20296382 0.20163009
0.03110374 0.20039662 0.20505396
0.03116359 0.19788603 0.19795709
0.03122345 0.19544274 0.18983996
0.03128331 0.19297075 0.18924199
0.03134317 0.19060922 0.19539245
0.03140303 0.18825964 0.17974553
0.03146289 0.18592581 0.18184494
0.03152274 0.18367678 0.17711355
0.03158260 0.18142749 0.17782278
0.03164246 0.17924626 0.17562025
0.03170232 0.17710110 0.16576013
0.03176218 0.17495767 0.17673760
0.03182204 0.17292689 0.17559365
0.03188189 0.17088864 0.16808325
0.03194175 0.16888686 0.16972662
0.03200161 0.16697210 0.15505230
0.03206147 0.16503981 0.14979877
0.03212133 0.16318382 0.15166291
0.03218119 0.16137872 0.15297291
0.03224104 0.15956334 0.16311856
0.03230090 0.15784364 0.16414074
0.03236076 0.15614542 0.14423335
0.03242062 0.15446891 0.13975685
0.03248048 0.15285765 0.14259082
0.03254034 0.15126624 0.14364842
0.03260019 0.14972181 0.13610620
0.03266005 0.14821985 0.13470118
0.03271991 0.14674326 0.13705142
0.03277977 0.14531308 0.14133964
0.03283963 0.14391918 0.13877951
0.03289949 0.14256568 0.12902816
0.03295935 0.14122925 0.12531154
0.03301920 0.13994262 0.12615031
0.03307906 0.13870758 0.12537524
0.03313892 0.13746291 0.13429093
0.03319878 0.13628899 0.13147130
0.03325864 0.13514656 0.12378423
0.03331849 0.13400079 0.12513897
0.03337835 0.13293604 0.11830726
0.03343821 0.13186973 0.12274221
0.03349807 0.13082344 0.12272634
0.03355793 0.12984815 0.11902250
0.03361779 0.12886353 0.10768291
0.03367764 0.12792152 0.11696776
0.03373750 0.12701579 0.11592114
0.03379736 0.12610978 0.12375834
0.03385722 0.12525496 0.11547350
0.03391708 0.12442218 0.11372544
0.03397694 0.12358681 0.10993016
0.03403680 0.12281238 0.10713934
0.03409665 0.12204813 0.10518724
0.03415651 0.12127450 0.11218605
0.03421637 0.12057461 0.10615770
0.03427623 0.11987018 0.10434943
0.03433609 0.11916389 0.10235334
0.03439594 0.11852148 0.10924752
0.03445580 0.11786507 0.10533752
0.03451566 0.11722473 0.11053132
0.03457552 0.11662903 0.11038794
0.03463538 0.11602024 0.11079658
0.03469524 0.11543781 0.09549677
0.03475509 0.11487745 0.10020472
0.03481495 0.11431445 0.09484942
0.03487481 0.11377856 0.09646078
0.03493467 0.11325338 0.10533105
0.03499453 0.11272882 0.10717819
0.03505439 0.11223008 0.10763010
0.03511424 0.11173592 0.10886372
0.03517410 0.11124022 0.10028791
0.03523396 0.11078022 0.09546088
0.03529382 0.11030907 0.09596634
0.03535368 0.10983975 0.10252192
0.03541354 0.10940806 0.10689260
0.03547339 0.10895066 0.10521927
0.03553325 0.10851385 0.10292890
0.03559311 0.10809506 0.10724375
0.03565297 0.10765144 0.11012041
0.03571283 0.10724302 0.10503166
0.03577269 0.10682555 0.09980862
0.03583254 0.10640103 0.10172994
0.03589240 0.10600493 0.10445132
0.03595226 0.10559401 0.10230522
0.03601212 0.10518379 0.10525156
0.03607198 0.10478749 0.10669436
0.03613184 0.10438729 0.10457922
0.03619169 0.10398726 0.10516879
0.03625155 0.10358773 0.10616518
0.03631141 0.10319416 0.10015727
0.03637127 0.10279046 0.10247007
0.03643113 0.10239462 0.10141096
0.03649098 0.10200617 0.08890780
0.03655084 0.10159598 0.09709079
0.03661070 0.10119967 0.09684192
0.03667056 0.10081273 0.09294046
0.03673042 0.10039411 0.09365049
0.03679028 0.09999678 0.09401978
0.03685013 0.09959670 0.09443516
0.03690999 0.09917979 0.09680367
0.03696985 0.09877864 0.09147068
0.03702971 0.09836447 0.10209785
0.03708957 0.09794672 0.10490329
0.03714943 0.09753715 0.10311469
0.03720928 0.09711229 0.09572616
0.03726914 0.09669110 0.09443008
0.03732900 0.09626462 0.09020957
0.03738886 0.09583648 0.09748582
0.03744872 0.09540950 0.09506735
0.03750858 0.09496546 0.10366728
0.03756843 0.09453418 0.10171659
0.03762829 0.09409556 0.10014426
0.03768815 0.09364016 0.10152018
0.03774801 0.09320361 0.09898931
0.03780787 0.09274636 0.10409770
0.03786772 0.09228835 0.09731761
0.03792758 0.09184237 0.09825822
0.03798744 0.09137195 0.09703213
0.03804730 0.09090821 0.09374714
0.03810716 0.09044574 0.09513174
0.03816702 0.08997188 0.09515126
0.03822687 0.08950003 0.10291523
0.03828673 0.08902397 0.08456695
0.03834659 0.08854429 0.09027504
0.03840645 0.08806462 0.10193986
0.03846631 0.08757801 0.09953953
0.03852617 0.08709090 0.10254147
0.03858602 0.08660604 0.08981283
0.03864588 0.08610829 0.09670465
0.03870574 0.08561452 0.09660063
0.03876560 0.08512328 0.09375345
0.03882546 0.08461743 0.09934742
0.03888531 0.08412463 0.09430979
0.03894517 0.08362187 0.08776613
0.03900503 0.08311060 0.08259327
0.03906489 0.08261556 0.09100308
0.03912475 0.08210529 0.09214570
0.03918461 0.08159574 0.09354482
0.03924446 0.08109430 0.08542282
0.03930432 0.08057895 0.08738186
0.03936418 0.08006998 0.09277236
0.03942404 0.07956463 0.09529113
0.03948390 0.07904992 0.09801362
0.03954376 0.07853845 0.08506840
0.03960361 0.07803360 0.08278342
0.03966347 0.07751689 0.09250633
0.03972333 0.07700555 0.08182874
0.03978319 0.07650283 0.07753997
0.03984305 0.07598467 0.08141633
0.03990290 0.07547834 0.08414587
0.03996276 0.07497473 0.08487328
0.04002262 0.07445957 0.08697434
0.04008248 0.07396072 0.07800334
0.04014234 0.07345373 0.08158224
0.04020220 0.07294842 0.07552583
0.04026205 0.07245262 0.07924349
0.04032191 0.07194708 0.07646692
0.04038177 0.07145205 0.07763389
0.04044163 0.07095858 0.08190469
0.04050149 0.07046198 0.08639244
0.04056134 0.06997217 0.08130046
0.04062120 0.06948235 0.07349031
0.04068106 0.06899708 0.07288126
0.04074092 0.06851265 0.07336759
0.04080078 0.06803360 0.08030037
0.04086063 0.06755504 0.07228626
0.04092049 0.06707650 0.07712050
0.04098035 0.06661072 0.08517701
0.04104021 0.06613907 0.08527209
0.04110007 0.06566872 0.07396257
0.04115993 0.06521580 0.07595104
0.04121978 0.06475123 0.06912451
0.04127964 0.06429703 0.06709552
0.04133950 0.06385105 0.06136232
0.04139936 0.06339679 0.07140437
0.04145922 0.06295782 0.07563148
0.04151908 0.06251876 0.07379732
0.04157893 0.06207611 0.06829593
0.04163879 0.06165145 0.07539648
0.04169865 0.06122194 0.07590997
0.04175851 0.06079691 0.07312101
0.04181837 0.06038091 0.06942946
0.04187822 0.05996117 0.06324489
0.04193808 0.05955378 0.07336449
0.04199794 0.05914695 0.07950462
0.04205780 0.05873913 0.07113237
0.04211766 0.05834835 0.07067728
0.04217751 0.05795053 0.06613339
0.04223737 0.05756113 0.06431369
0.04229723 0.05718039 0.06131137
0.04235709 0.05679285 0.06235228
0.04241695 0.05642158 0.06459015
0.04247680 0.05605040 0.06447299
0.04253666 0.05567817 0.06325420
0.04259652 0.05531964 0.06880736
0.04265638 0.05495954 0.06314531
0.04271624 0.05460506 0.05857581
0.04277610 0.05425646 0.05554389
0.04283595 0.05390778 0.05993401
0.04289581 0.05356918 0.06255863
0.04295567 0.05323195 0.05852352
0.04301553 0.05289726 0.06338866
0.04307539 0.05257152 0.05686046
0.04313525 0.05224568 0.06278141
0.04319510 0.05192557 0.05831986
0.04325496 0.05161147 0.06087643
0.04331482 0.05129446 0.05438648
0.04337468 0.05099062 0.06312363
0.04343454 0.05068833 0.05191290
0.04349439 0.05038264 0.04944611
0.04355425 0.05009154 0.05089042
0.04361411 0.04979792 0.05237502
0.04367397 0.04950611 0.06231607
0.04373383 0.04922723 0.06057394
0.04379368 0.04894152 0.05474422
0.04385354 0.04866304 0.05384067
0.04391340 0.04839276 0.05049597
0.04397326 0.04812079 0.05000968
0.04403312 0.04785212 0.04889666
0.04409297 0.04759015 0.04520982
0.04415283 0.04733077 0.04304003
0.04421269 0.04707000 0.04461032
0.04427255 0.04681860 0.04291072
0.04433241 0.04656903 0.04528493
0.04439227 0.04631696 0.04627814
0.04445212 0.04607631 0.04684084
0.04451198 0.04583191 0.04268099
0.04457184 0.04559158 0.04722480
0.04463170 0.04535886 0.03978998
0.04469156 0.04512114 0.04421759
0.04475141 0.04489160 0.04815300
0.04481127 0.04466373 0.05585232
0.04487113 0.04443439 0.05039095
0.04493099 0.04421329 0.05372884
0.04499085 0.04399170 0.05725038
0.04505070 0.04376975 0.04687464
0.04511056 0.04355543 0.04446743
0.04517042 0.04334043 0.04282287
0.04523028 0.04312587 0.04835442
0.04529014 0.04291701 0.04539293
0.04534999 0.04270813 0.04945972
0.04540985 0.04249920 0.04295934
0.04546971 0.04229625 0.04091142
0.04552957 0.04209312 0.04662454
0.04558943 0.04188892 0.04624532
